timestamp,packetLengthPredict
1517688371287863,66.01086933796411
1517688371526041,100.00169824580229
1517688371526073,66.01077055149312
1517688372839163,100.00153776060051
1517688372839198,66.01077055104523
1517688372965729,99.01083476652416
1517688372965749,66.01086933945712
1517688373822122,100.00160594880562
1517688373822161,66.0108693366204
1517688374544734,100.00162592525021
1517688374544765,66.01077055164244
1517688374817834,100.00169303654872
1517688374817864,66.01086933796411
1517688375402590,100.00164650591505
1517688375402634,66.01077054955222
1517688376106271,100.00162875255907
1517688376106299,66.01086933826272
1517688376875749,100.00161892647743
1517688376875772,66.01077055283685
1517688377460663,100.00164648128042
1517688377460693,66.01086933796411
1517688378250744,100.00161585058277
1517688378250785,66.01077055014943
1517688378400050,100.00171152073202
1517688378400083,66.01086933751621
1517688379568989,100.00155928738441
1517688379569026,66.01077055074663
1517688380297741,100.0016250082448
1517688380297770,66.01086933811342
1517688381547165,100.00154727031382
1517688381547184,66.01077055343404
1517688381994629,100.00166700207564
1517688381994660,66.01086933766551
1517688382606159,100.00164250883452
1517688382606198,66.0108693366204
1517688382729795,100.00171535283518
1517688382729814,66.01077055343404
1517688383358111,100.00164000073069
1517688383358135,66.01077055268755
1517688383803984,100.00166724035972
1517688383804015,66.01086933781481
1517688384653931,100.00160691284077
1517688384653969,66.01077055059733
1517688385735485,99.01069218651723
1517688385735521,66.0108693370683
1517688385785184,100.00172639108986
1517688385785204,66.01077055343404
1517688386648438,100.00160492445295
1517688386648455,66.01086933990503
1517688387424106,100.00161800066331
1517688387424134,66.01077055209034
1517688387650290,68.29353529629608
1517688387650327,66.010869336919
1517688387650460,67.62384716585676
1517688387650575,66.68059120112346
1517688387745576,51.21020779498944
1517688387745791,51.210221946613295
1517688388249766,100.00165856210243
1517688388249792,66.01077055238895
1517688388415825,100.0017090171072
1517688388453451,66.01086372485193
1517688389468726,100.00158222461279
1517688389468748,66.01077055298614
1517688389587736,100.00171604096249
1517688389587767,66.01086933781481
1517688390661895,100.00157343781393
1517688390661921,66.01086933856132
1517688390767953,100.0017179751541
1517688390767985,66.01077055149312
1517688391336400,100.00164894130936
1517688391336437,66.010869336919
1517688392005735,100.00163387924934
1517688392005760,66.01077055253825
1517688392347628,100.00168276465496
1517688392347664,66.01086933721761
1517688392666453,100.00168621051701
1517688392666486,66.01077055134382
1517688392905590,100.0016981075498
1517688392905627,66.010869336919
1517688393780761,100.00160314777365
1517688393780779,66.01077055358334
1517688394495222,100.00162713906558
1517688394495244,66.01086933915853
1517688395058616,100.00164969408394
1517688395058637,66.01077055313543
1517688395460512,100.00167380571229
1517688395460552,66.0108693364711
1517688396626088,100.00155979052806
1517688396626118,66.01086933796411
1517688396669739,99.01084714505195
1517688396669767,66.01077055194104
1517688398094548,100.00152108519623
1517688398094573,66.01077055253825
1517688398538895,100.00166746834199
1517688398538930,66.01086933721761
1517688399568423,100.0015801018543
1517688399568453,66.01077055164244
1517688400065091,100.00165965767158
1517688400065134,66.0108693360232
1517688400854239,100.0016159919706
1517688400854264,66.01077055253825
1517688401281924,100.00166995599164
1517688401281956,66.01086933766551
1517688401719187,100.00166852703384
1517688401719213,66.01077055238895
1517688402716343,100.0015849336755
1517688402716377,66.0108693373669
1517688402915370,100.00170409615343
1517688402915390,66.01077055328474
1517688403459559,100.00165256110684
1517688403459593,66.0108693373669
1517688403852584,100.00167513210043
1517688403852602,66.01077055358334
1517688404775377,100.00159603493513
1517688404775397,66.01077055328474
1517688404905555,100.00171437327276
1517688404905581,66.01086933856132
1517688405479935,100.00164805446276
1517688405479975,66.01077055029873
1517688406009922,100.00165468446257
1517688406009947,66.01086933871062
1517688406026984,100.00173126232643
1517688406027010,66.01077055238895
1517688407719940,100.00148105019163
1517688407719982,66.01077055000013
1517688407736827,100.00173129084291
1517688407736859,66.01086933781481
1517688408748800,100.00158272238157
1517688408748862,66.01086933318649
1517688409475122,99.01074522651571
1517688409475186,66.0107705465662
1517688409507150,99.0108488856005
1517688409507187,66.010869336919
1517688410323983,100.00161185768265
1517688410324001,66.0108693397557
1517688410652361,100.00168478155922
1517688410652394,66.01077055134382
1517688410970550,100.00168630502442
1517688410970589,66.0108693366204
1517688411717213,100.00162233441708
1517688411717234,66.01086933930782
1517688412088072,100.00167843956062
1517688412088109,66.01077055074663
1517688412407984,100.00168604837636
1517688412408023,66.0108693366204
1517688413090502,68.29346716691552
1517688413090523,66.01077055313543
1517688413090603,67.62374838744803
1517688413090696,66.68059120455737
1517688413369794,100.00169213641432
1517688413369809,66.01086934005433
1517688413597468,100.00169981629723
1517688413637269,66.01076461409966
1517688413908297,100.00169334127165
1517688413908316,66.01086933960642
1517688414299205,100.00167544593066
1517688414299234,66.01077055179175
1517688415162711,100.00160488817284
1517688415162733,66.01077055313543
1517688415244835,100.0017215480711
1517688415244852,66.01086933990503
1517688415878636,100.001639181368
1517688415878664,66.01077055223963
1517688417019127,100.00156353379728
1517688417019147,66.01086933960642
1517688417104683,100.00172103537224
1517688417104714,66.01077055164244
1517688417753025,100.00163701262484
1517688417753066,66.01086933632179
1517688418072177,100.00168616244216
1517688418072212,66.01077055104523
1517688419195939,100.00156603264445
1517688419195956,66.01086933990503
1517688419978810,100.0016169252498
1517688419978831,66.01077055313543
1517688420513519,100.00165397662757
1517688420513553,66.01086933721761
1517688420867159,100.00168101231169
1517688420867202,66.01077055000013
1517688422026975,100.00156065079916
1517688422027004,66.01086933826272
1517688422592431,100.00164938727085
1517688422592457,66.01077055238895
1517688423371330,100.0016175196162
1517688423371366,66.0108693370683
1517688423974724,100.00164372414288
1517688423974742,66.01077055358334
1517688424209627,51.21018691004959
1517688424209917,51.210221935565045
1517688424464074,100.00169586012512
1517688424464106,66.01086933766551
1517688425934717,100.00151424259212
1517688425934755,66.01077055059733
1517688426233960,100.00168913442353
1517688426233983,66.01086933900922
1517688427604376,100.00152920521784
1517688427604395,66.01086933960642
1517688427737895,100.00171387430952
1517688427737971,66.0107705449239
1517688428743266,100.00158371463465
1517688428743286,66.01086933945712
1517688428944586,66.00000000000058
1517688428984539,66.68058525327889
1517688429335305,100.00168143632591
1517688429335345,66.01077055029873
1517688429735474,100.00167406639143
1517688429735504,66.01086933796411
1517688430689309,100.00159140213184
1517688430689327,66.01077055358334
1517688431307855,100.00164145925
1517688431307894,66.0108693366204
1517688431633070,100.00168525693293
1517688431633106,66.01077055089593
1517688432710006,100.00157302395216
1517688432710046,66.0108693364711
1517688433416631,100.0016283122711
1517688433416662,66.01086933781481
1517688433585557,100.00170858980837
1517688433585576,66.01077055343404
1517688433953366,51.210167067378514
1517688433953667,51.21022193377344
1517688434757218,100.00161383517151
1517688434757249,66.01086933781481
1517688435229693,100.0016632697054
1517688435229728,66.01077055104523
1517688436542104,100.0015378672013
1517688436542138,66.0108693373669
1517688437208978,100.00163424623064
1517688437209017,66.01077055044803
1517688438049589,100.00160830790726
1517688438049608,66.01086933960642
1517688438591352,100.00165292316125
1517688438591374,66.01077055298614
1517688439633614,100.00157819871723
1517688439633633,66.01077055343404
1517688439682257,100.00172654636269
1517688439682275,66.0108693397557
1517688440528159,100.00160751467222
1517688440528210,66.01086933497811
1517688440968036,100.00166813959831
1517688440968064,66.01077055209034
1517688441838146,100.00160390204121
1517688441838165,66.01086933960642
1517688442949359,100.00156790383114
1517688442949379,66.01077055328474
1517688443608197,100.00163544392151
1517688443608226,66.01086933811342
1517688443823943,100.00170159909788
1517688443823991,66.01077054925362
1517688444576956,100.00162138770084
1517688444576992,66.0108693370683
1517688445231689,100.00163605919005
1517688445231720,66.01086933781481
1517688445444877,100.00170198145716
1517688445444912,66.01077055104523
1517688447042693,99.01061510774919
1517688447042730,66.010869336919
1517688447352119,100.00168761394436
1517688447352136,66.01077055358334
1517688447910977,99.01077022245256
1517688447910992,66.01086934020363
1517688447911415,68.29356899840943
1517688447911419,66.01086934169663
1517688447911516,67.62384717138089
1517688447911730,66.68059118634267
1517688448833461,51.21008436355422
1517688448833716,51.210221940641276
1517688449042676,100.00170260807256
1517688449042715,66.01077055044803
1517688449079238,100.00172835305143
1517688449117193,66.01086367573197
1517688450516281,100.00152492103192
1517688450516310,66.01086933811342
1517688450846388,100.00168452506048
1517688450846409,66.01077055313543
1517688451154142,100.00168786118643
1517688451154162,66.01086933945712
1517688452282097,100.00156540438677
1517688452282131,66.0108693373669
1517688452732862,100.00166651147327
1517688452732881,66.01077055343404
1517688453603076,100.00160388517021
1517688453603105,66.01086933811342
1517688454104403,100.00165896178065
1517688454104433,66.01077055179175
1517688454538068,100.00166906391944
1517688454538109,66.01086933632179
1517688455513414,100.00158819216507
1517688455513430,66.01086934005433
1517688455875143,100.00167980193024
1517688455875173,66.01077055179175
1517688456929774,100.00157635321028
1517688456929807,66.01077055134382
1517688457217880,99.01081064817731
1517688457217905,66.01086933871062
1517688458135429,100.00159681891351
1517688458135459,66.01077055179175
1517688458723356,100.00164603248226
1517688458723375,66.01086933960642
1517688459693592,100.00158895180745
1517688459693618,66.01077055238895
1517688460412800,100.00162643152916
1517688460412835,66.01086933721761
1517688460413232,100.00173374669147
1517688460413240,66.01077055507635
1517688461589132,100.00155824436916
1517688461589151,66.01086933945712
1517688462002933,100.00167202813715
1517688462002964,66.01077055164244
1517688462926083,100.00159598357565
1517688462926114,66.01086933781481
1517688463810247,100.00160180421592
1517688463810265,66.0108693397557
1517688463987201,100.00170738928078
1517688463987219,66.01077055343404
1517688464336490,100.00168165967987
1517688464336527,66.0108693367697
1517688464986956,100.0016366965551
1517688464986975,66.01086933960642
1517688465695978,100.00162795111252
1517688465696015,66.01077055089593
1517688466982539,99.01066157866259
1517688466982576,66.010869336919
1517688467086788,99.01083809876832
1517688467086806,66.01077055358334
1517688468149561,100.0015751358117
1517688468149598,66.01077055074663
1517688468954073,100.00161369721758
1517688468954107,66.0108693373669
1517688469081644,100.00171476459008
1517688469081663,66.01077055343404
1517688469822575,100.00162318722315
1517688469822594,66.01077055343404
1517688469914138,100.00172013837313
1517688469914172,66.0108693373669
1517688471139521,100.00155086040041
1517688471139545,66.01086933885992
1517688471279351,99.0108327845563
1517688471279371,66.01077055328474
1517688472053979,100.00161815638405
1517688472053996,66.01077055373264
1517688472260455,100.00170298147378
1517688472260494,66.0108693366204
1517688472913833,100.00163626194052
1517688472913855,66.01077055298614
1517688473327968,100.00167197841999
1517688473327991,66.01086933915853
1517688473745585,100.00167145885328
1517688473745627,66.01077055000013
1517688473745828,68.2935690314049
1517688473745833,66.01077055567356
1517688473745872,67.62374839371864
1517688473745952,66.68059120634898
1517688473993260,100.00169688253685
1517688473993279,66.0108693397557
1517688475100386,100.00156851387413
1517688475100416,66.01086933811342
1517688475245288,100.00171217646107
1517688475285384,66.01076456990664
1517688476000718,100.00162700588922
1517688476000740,66.01086933930782
1517688476286503,100.00169114117531
1517688476286553,66.01077054880571
1517688477444777,100.00156088236469
1517688477444821,66.0108693358739
1517688477825165,100.00167702030741
1517688477825205,66.01077055029873
1517688479006585,100.00155742500648
1517688479006619,66.0108693373669
1517688479260389,100.00169591790451
1517688479260541,66.01077053357704
1517688480721294,99.01063556598741
1517688480721331,66.0108693370683
1517688481085868,100.00167938015557
1517688481085893,66.01077055253825
1517688481858147,100.00161850798736
1517688481858182,66.01086933721761
1517688482770066,99.01071751270744
1517688482770086,66.01077055328474
1517688483225515,100.00166581005821
1517688483225541,66.01086933856132
1517688484017534,51.21010373353903
1517688484017683,51.21022195646717
1517688484605716,98.01988571565235
1517688484605748,66.01086933766551
1517688484684700,100.00172201836857
1517688484684725,66.01077055253825
1517688486102581,99.01064197069229
1517688486102609,66.01086933826272
1517688486289603,100.00170588761351
1517688486289623,66.01077055328474
1517688487729790,100.0015187879051
1517688487729813,66.01086933900922
1517688488235731,100.00165827201107
1517688488235768,66.01077055074663
1517688489355299,100.00156665911051
1517688489355336,66.010869336919
1517688490124617,100.00161895170929
1517688490124652,66.01077055089593
1517688490905790,100.00161718159922
1517688490905821,66.01086933781481
1517688491672246,100.00161937811231
1517688491672274,66.01077055209034
1517688492102266,99.01078945955969
1517688492102291,66.01086933871062
1517688493108443,100.00158358668385
1517688493108476,66.0108693373669
1517688493326339,100.001701278997
1517688493326375,66.01077055089593
1517688494088570,100.00162000965463
1517688494088590,66.01086933945712
1517688494414058,100.00168521333708
1517688494414100,66.01077055000013
1517688494636805,100.0017005559333
1517688494636846,66.01086933632179
1517688495570414,100.00159442353176
1517688495570447,66.01077055134382
1517688496004366,100.001669021518
1517688496004383,66.01086933990503
1517688496943038,100.0015936640387
1517688496943057,66.01077055343404
1517688497108930,100.00170904099535
1517688497108948,66.0108693397557
1517688498127760,100.00158169653595
1517688498127785,66.01086933871062
1517688498297181,100.00170851500867
1517688498297198,66.01077055373264
1517688498966915,99.0107536684298
1517688498966951,66.01077055074663
1517688499634713,100.00163410872463
1517688499634731,66.0108693397557
1517688500264666,99.0107596079135
1517688500264695,66.01077055194104
1517688500592831,100.00168481500259
1517688500592850,66.01086933960642
1517688501856884,100.00154508469969
1517688501856906,66.01077055298614
1517688502381233,100.00165552353295
1517688502381260,66.01086933826272
1517688502598857,100.001701318711
1517688502598874,66.01077055373264
1517688503723435,100.00156590812759
1517688503723470,66.01086933721761
1517688503954896,99.01081910561868
1517688503954933,66.01077055074663
1517688504810267,100.00160610392912
1517688504810302,66.01086933721761
1517688505143731,100.00168402475357
1517688505143768,66.01077055074663
1517688505382673,99.01081798899814
1517688505382691,66.0108693397557
1517688506557294,100.00155843666857
1517688506557313,66.0108693397557
1517688506794146,100.00169844661188
1517688506794179,66.01077055134382
1517688507223309,99.01078958825696
1517688507223347,66.0108693367697
1517688508225174,68.2934194880095
1517688508225211,66.010869336919
1517688508225344,67.62384716585676
1517688508225434,66.68059120485597
1517688508398196,100.00170801246223
1517688508398214,66.01077055358334
1517688508934633,100.00165371818792
1517688508973527,66.01086353553853
1517688509904564,100.00159480141205
1517688509904594,66.01086933796411
1517688510145236,51.21018605067429
1517688510145495,51.21022194004408
1517688510348820,100.00170344938246
1517688510348851,66.01077055164244
1517688511440790,100.00157077861769
1517688511440811,66.01086933915853
1517688511641024,100.00170391415578
1517688511641055,66.01077055164244
1517688512354434,100.0016272979216
1517688512354464,66.01086933796411
1517688513130559,100.00161793437375
1517688513130658,66.01077054148999
1517688513389963,100.0016950915247
1517688513389981,66.0108693397557
1517688514071796,100.00163201045143
1517688514071830,66.01077055119454
1517688514205257,100.00171388520849
1517688514205278,66.01086933930782
1517688515008390,100.00161390071457
1517688515008425,66.01077055104523
1517688515654624,100.00163732794807
1517688515654644,66.01086933945712
1517688515909791,100.00169571231736
1517688515909810,66.01077055343404
1517688517349707,100.0015188282163
1517688517349743,66.01077055089593
1517688517451053,98.01995838362738
1517688517451071,66.01086933990503
1517688517995048,100.00165258977259
1517688517995066,66.01077055358334
1517688518240228,100.00169720308566
1517688518240248,66.01086933945712
1517688518785916,100.00165233730499
1517688518785951,66.0108693370683
1517688518853004,99.01084364678536
1517688518853033,66.01077055194104
1517688519461409,100.00164297495155
1517688519461426,66.01086933990503
1517688519800339,100.00168320598809
1517688519800355,66.01077055388194
1517688520720818,100.00159638011853
1517688520720855,66.010869336919
1517688520997316,100.00169253012051
1517688520997351,66.01077055104523
1517688521707363,100.00162780061731
1517688521707394,66.01086933766551
1517688522544700,98.01984849914793
1517688522544733,66.01077055134382
1517688523392739,100.00160719800526
1517688523392760,66.01086933930782
1517688523927119,100.00165402574751
1517688523927156,66.01077055074663
1517688524022656,100.00171954773924
1517688524022683,66.01086933841202
1517688524822100,100.00161445238092
1517688524822121,66.01077055313543
1517688525753239,100.0015947893187
1517688525753272,66.01077055134382
1517688525845625,100.00172001758881
1517688525845658,66.01086933751621
1517688526968165,100.00156621479141
1517688526968201,66.01077055089593
1517688527150305,100.00170661769434
1517688527150339,66.0108693373669
1517688527643574,100.00166016559284
1517688527643647,66.0107705453718
1517688528303273,100.0016353232865
1517688528303290,66.01086933990503
1517688528749968,100.00166711658936
1517688528749987,66.01077055343404
1517688530249610,100.00150991107785
1517688530249631,66.01086933930782
1517688530697013,100.00166701148159
1517688530697048,66.01077055104523
1517688530813014,100.00171649214943
1517688530813037,66.01086933900922
1517688531716029,100.00159898855247
1517688531716076,66.01077054910432
1517688532331622,100.00164190461423
1517688532331655,66.01077055134382
1517688532594302,99.01081444429896
1517688532594335,66.01086933751621
1517688533403459,100.00161300311821
1517688533403489,66.01086933796411
1517688534118151,99.01074695810621
1517688534118186,66.01077055104523
1517688534118378,68.29356903289792
1517688534118383,66.01077055552426
1517688534118429,67.62374839267355
1517688534118577,66.68059119619653
1517688534949931,99.01072953589936
1517688534949949,66.0108693397557
1517688535234855,100.0016912692754
1517688535273526,66.01076478266023
1517688535950298,100.0016327633753
1517688535950331,66.01086933751621
1517688536721008,100.0016187432854
1517688536721037,66.01086933811342
1517688536885587,99.01082909025776
1517688536885607,66.01077055328474
1517688537897408,100.0015827432837
1517688537897442,66.01077055119454
1517688538273177,100.00167770828541
1517688538273197,66.01086933960642
1517688539532573,100.00154578014272
1517688539532598,66.01077055253825
1517688539598536,100.00172396136894
1517688539598568,66.01086933766551
1517688541287649,100.00148162485037
1517688541287670,66.01077055313543
1517688541328798,100.00172766552132
1517688541328819,66.01086933930782
1517688543076228,100.00147291643437
1517688543076261,66.01077055134382
1517688543131305,100.00172558785164
1517688543131337,66.01086933766551
1517688544763041,100.00149019128128
1517688544763059,66.01077055358334
1517688544967928,99.01082307059956
1517688544967972,66.0108693358739
1517688546048503,100.001572481841
1517688546048539,66.01077055089593
1517688546408542,100.0016800572346
1517688546408560,66.0108693397557
1517688547512559,100.00156897805029
1517688547512586,66.01077055223963
1517688547760693,100.00169676339485
1517688547760717,66.01086933885992
1517688548145407,51.2101645441953
1517688548145618,51.21022194721051
1517688548997836,100.00160656900108
1517688548997875,66.01077055059733
1517688549639909,99.01075780152334
1517688549639942,66.01077055134382
1517688549742411,100.00171850711278
1517688549742452,66.01086933632179
1517688550892472,100.0015621072283
1517688550892492,66.01086933945712
1517688551311452,100.00167125490843
1517688551311488,66.01077055089593
1517688551931848,100.00164118573099
1517688551931868,66.01086933945712
1517688552809567,100.00160276481716
1517688552809605,66.01077055059733
1517688553722775,100.00159746896911
1517688553722809,66.01077055119454
1517688553835777,99.01083679149069
1517688553835803,66.01086933856132
1517688555122489,100.00154170273836
1517688555122521,66.01086933766551
1517688555220584,100.00171916493204
1517688555220605,66.01077055328474
1517688556867226,100.00148796401224
1517688556867260,66.01086933751621
1517688557128077,100.00169486578191
1517688557128108,66.01077055164244
1517688557893830,99.01073933480828
1517688557893888,66.01077054761132
1517688558404617,100.00165755372498
1517688558404657,66.0108693364711
1517688558444053,100.00172792411028
1517688558444088,66.01077055104523
1517688559131533,100.00163116988806
1517688559131551,66.01077055358334
1517688560134233,99.01070395649505
1517688560134253,66.01086933945712
1517688561005277,100.00160376125055
1517688561005313,66.01077055104523
1517688561733902,100.00162502705669
1517688561733919,66.0108693397557
1517688562095836,100.00167977147294
1517688562095878,66.01077055014943
1517688563189595,100.00157051316091
1517688563189616,66.01086933930782
1517688563852973,100.00163476624529
1517688563853001,66.01077055209034
1517688563978955,100.00171500093323
1517688563978989,66.0108693373669
1517688564635990,100.00163571520105
1517688564636009,66.01086933960642
1517688565071769,100.00166874665527
1517688565071799,66.01077055179175
1517688566030977,100.00159059993878
1517688566031007,66.01077055179175
1517688566388422,100.00168044362499
1517688566388483,66.01086933333579
1517688566601833,100.00170195264212
1517688566601853,66.01077055313543
1517688567275125,100.00163328607736
1517688567275142,66.01077055373264
1517688567867128,100.00164542199137
1517688567867151,66.01086933900922
1517688567997377,100.00171436312029
1517688567997414,66.01077055074663
1517688568869691,68.29343882992579
1517688568869715,66.01086933885992
1517688568869809,67.62384717153019
1517688568869888,66.68059120664759
1517688568912564,100.00172743440372
1517688568949478,66.01086383115408
1517688569492163,100.0016527826692
1517688569492202,66.01077055044803
1517688569911325,100.00167123057236
1517688569911353,66.01086933811342
1517688570697689,100.00161640553377
1517688570697718,66.01077055194104
1517688570940355,100.00169758007013
1517688570940384,66.01086933811342
1517688572391995,100.00151707930695
1517688572392013,66.01077055358334
1517688572840740,100.00166681067205
1517688572840776,66.0108693370683
1517688573009410,51.21019680137567
1517688573009639,51.21022194467239
1517688573609262,100.0016442817813
1517688573609280,66.01077055358334
1517688574635343,100.001580613956
1517688574635363,66.01077055328474
1517688574842481,100.0017028830846
1517688574842509,66.01086933826272
1517688575654258,100.00161261120373
1517688575654307,66.01077054895502
1517688576081451,100.00167003303082
1517688576081473,66.01086933915853
1517688576204387,100.00171545480758
1517688576204413,66.01077055238895
1517688577039600,100.00160911189198
1517688577039629,66.01086933811342
1517688577779959,100.00162327411621
1517688577779986,66.01077055223963
1517688578499467,100.0016263868882
1517688578499516,66.01077054895502
1517688578585269,100.00172100297395
1517688578585295,66.01086933856132
1517688579898639,100.00153772267817
1517688579898666,66.01086933841202
1517688580293009,100.00167493024576
1517688580293027,66.01077055358334
1517688581642464,100.00153233396506
1517688581642499,66.01086933721761
1517688581978516,100.00168363836315
1517688581978534,66.01077055358334
1517688583505827,100.0015057799252
1517688583505849,66.01077055298614
1517688583589791,100.0017212733577
1517688583589825,66.01086933721761
1517688584588280,100.00158473600126
1517688584588333,66.0108693345302
1517688584637977,100.00172639407587
1517688584638001,66.01077055268755
1517688585517920,100.00160243336941
1517688585517957,66.010869336919
1517688586068778,100.00165156795805
1517688586068815,66.01077055074663
1517688586975315,100.00159846480534
1517688586975349,66.0108693373669
1517688587464914,100.00166071352673
1517688587464955,66.01077055014943
1517688588122360,100.00163565488351
1517688588122403,66.01077054985083
1517688588722183,100.00164425834109
1517688588722223,66.0108693364711
1517688589497717,100.00161802410356
1517688589497747,66.01086933796411
1517688589910928,100.00167211771765
1517688589910966,66.01077055059733
1517688590470724,100.00165023365696
1517688590470754,66.01086933796411
1517688591706140,100.00154936186847
1517688591706176,66.01077055089593
1517688592148154,100.00166781830302
1517688592148203,66.01086933512741
1517688593391561,100.00154817164265
1517688593391594,66.01077055134382
1517688593870297,100.0016623352318
1517688593870329,66.01086933766551
1517688594393886,68.29349089394503
1517688594393907,66.01077055328474
1517688594394005,67.6237483849099
1517688594394157,66.68059119559933
1517688594817694,100.00167057155872
1517688594857534,66.01076460812762
1517688595636272,100.0016175397718
1517688595636318,66.01086933557531
1517688595672426,100.00172841501127
1517688595672461,66.01077055104523
1517688596444422,100.00161855158319
1517688596444447,66.01086933871062
1517688596988389,100.00165259499813
1517688596988423,66.01077055119454
1517688597941643,100.00159148947282
1517688597941675,66.01086933766551
1517688598310504,100.00167873950588
1517688598310531,66.01077055223963
1517688598494936,100.00170627415324
1517688598494957,66.01086933930782
1517688599448376,100.00159145976194
1517688599448413,66.01077055074663
1517688600372223,100.0015958804088
1517688600372249,66.01086933856132
1517688600663109,100.00169038033856
1517688600663140,66.01077055164244
1517688601321936,100.00163544720616
1517688601321970,66.0108693373669
1517688601854528,100.0016542946382
1517688601854544,66.01077055388194
1517688602484462,100.00163975871412
1517688602484481,66.01086933960642
1517688603021931,100.0016535642588
1517688603021949,66.01077055358334
1517688603683255,100.00163507246118
1517688603683277,66.01077055298614
1517688604110889,100.00166996315805
1517688604110918,66.01086933811342
1517688604381108,100.00169346638569
1517688604381126,66.01077055358334
1517688605421303,99.01069835846224
1517688605421331,66.01086933826272
1517688606136544,100.00162702410395
1517688606136584,66.01077055029873
1517688606857338,99.01074604856579
1517688606857373,66.01086933721761
1517688607234385,100.0016775177776
1517688607234418,66.01077055119454
1517688607489511,51.210183893277986
1517688607489733,51.21022194556821
1517688607734294,99.01081714455292
1517688607734326,66.01086933751621
1517688608991883,100.00154605187014
1517688608991922,66.01077055044803
1517688609479417,100.00166102257934
1517688609479444,66.01086933841202
1517688610282836,100.00161385891032
1517688610282855,66.01077055343404
1517688610751916,100.00166377478995
1517688610751952,66.0108693370683
1517688611410855,100.00163543123095
1517688611410883,66.01077055209034
1517688612190861,100.00161735463881
1517688612190893,66.01077055149312
1517688612273816,100.00172142549515
1517688612273838,66.01086933915853
1517688613847773,100.00149881623815
1517688613847814,66.01077055014943
1517688613879749,100.00172903804342
1517688613879767,66.0108693397557
1517688614901594,100.0015812463941
1517688614901644,66.01086933497811
1517688615236599,100.00168379692056
1517688615236634,66.01077055104523
1517688615608215,100.00167832863012
1517688615608248,66.01086933751621
1517688616449789,100.0016081632348
1517688616449809,66.01077055328474
1517688616451732,100.00173351885849
1517688616451743,66.01086934080085
1517688618136625,99.0106021035018
1517688618136642,66.01077055373264
1517688618238294,99.01083848097832
1517688618238328,66.0108693373669
1517688618761334,100.00165572075927
1517688618761350,66.01086933990503
1517688619821521,100.00157552175423
1517688619821541,66.01077055328474
1517688620706460,100.0016016868655
1517688620706478,66.01086933960642
1517688621523576,100.00161181274308
1517688621523615,66.01077055044803
1517688622112145,100.00164593797487
1517688622112211,66.0108693325893
1517688622740900,100.00163994220478
1517688622740938,66.01077055059733
1517688623080024,100.00168318015905
1517688623080042,66.0108693397557
1517688624576808,100.00151033763015
1517688624576841,66.01077055134382
1517688625017031,100.00166808525282
1517688625017060,66.01086933811342
1517688626531824,100.0015076505147
1517688626531863,66.01077055044803
1517688626702346,100.00170835271872
1517688626702374,66.01086933826272
1517688627868693,100.00155967347624
1517688627868716,66.01077055298614
1517688628302176,100.00166909004707
1517688628302206,66.01086933796411
1517688628600744,100.00168923400713
1517688628600766,66.01077055298614
1517688628867961,100.0016939135415
1517688628867986,66.01086933871062
1517688629483754,100.00164187132015
1517688629483794,66.01077055029873
1517688629870505,68.29351132530911
1517688629870526,66.01086933930782
1517688629870633,67.62384716973858
1517688629870789,66.68059119500212
1517688629934642,100.00172427266108
1517688629973365,66.01086356106896
